,name,domain,year founded,industry,size range,city, state,country,linkedin url,current employee estimate,total employee estimate,Score,reviews,salaries,interviews,KMT,market_cap,enterprise_value,trailing_pe,forward_pe,peg_ratio_5,price_sales,price_book,enterprise_value_revenue,enterprise_value_ebitda,profit_margin,operating_margin,return_on_assets,return_on_equity,revenue,revenue_per_share,quarterly_revenue_share,gross_profit,ebitda,net_income_avi_to_common,diluted_eps,quarterly_earnings_growth,total_cash,total_cash_per_share,total_dept,total_dept_per_equity,operating_cash_flow,leveraged_free_cash_flow,stock_beta_3y,stock 52_week,stock_sp500_52_week,stock_52_week_high,stock_52_week_low
4536836,kemper,kemper.com,1990.0,insurance,1001 - 5000,chicago, illinois, united states,united states,linkedin.com/company/kemper,1445,5720,2.4,402,720,89,KMPR,4940000000.0,5300000000.0,11.94,12.34,1.2,1.02,1.27,1.1,6.97,0.0855,0.1367,0.0336,0.1182,4830000000.0,73.83,0.07200000000000001,1220000000.0,761200000.0,410000000.0,6.22,0.39899999999999997,557800000.0,8.37,916300000.0,23.53,560400000.0,854740000.0,1.21,0.0021,0.1325,91.98,61.57
5077929,williams,williams.com,1908.0,oil & energy,5001 - 10000,tulsa, oklahoma, united states,united states,linkedin.com/company/williams-company,3388,7786,3.8,398,558,87,SHW,54840000000.0,64610000000.0,39.69,24.3,1.98,3.07,13.46,3.62,23.68,0.0781,0.1206,0.0659,0.34850000000000003,17850000000.0,193.95,0.028999999999999998,7420000000.0,2730000000.0,1390000000.0,14.86,0.628,189640000.0,2.07,10620000000.0,264.11,2170000000.0,1500000000.0,1.27,0.39490000000000003,0.1325,593.09,365.2
6715593,celgene,celgene.com,1986.0,biotechnology,10001+,summit, new jersey, united states,united states,linkedin.com/company/celgene,5348,9393,3.9,486,483,120,CELG,78580000000.0,87460000000.0,13.58,8.9,0.67,4.63,6.5,5.15,9.73,0.34619999999999995,0.4905,0.1377,0.6939,16980000000.0,24.11,0.161,14060000000.0,8980000000.0,5880000000.0,8.13,0.563,10900000000.0,15.31,20070000000.0,166.04,8160000000.0,5710000000.0,1.41,0.5719,0.1325,110.69,58.59
4200508,bombardier,bombardier.com,1967.0,aviation & aerospace,10001+,montréal, quebec, canada,canada,linkedin.com/company/bombardier,19515,48465,3.2,2000.0,2500.0,392,BDRAF,3410000000.0,13640000000.0,NaN,NaN,NaN,0.21,NaN,0.86,14.94,-0.0008,0.0431,0.0169,NaN,15850000000.0,6.67,0.022000000000000002,2280000000.0,913000000.0,-1000000.0,-0.005,NaN,2460000000.0,1.03,10370000000.0,NaN,-464000000.0,-493880000.0,1.74,-0.038,0.1325,2.31,1.19
5715667,mohawk industries,mohawkind.com,1878.0,textiles,5001 - 10000,calhoun, georgia, united states,united states,linkedin.com/company/mohawk-industries,3504,6905,3.1,398,368,76,MHK,10540000000.0,13660000000.0,2.95,13.76,-5.77,1.05,1.36,1.37,9.4,0.0709,0.0977,0.0462,0.0924,9990000000.0,137.5,-0.01,2900000000.0,1450000000.0,705970000.0,49.9,-0.315,111300000.0,1.55,3100000000.0,39.9,1260000000.0,565030000.0,1.33,0.20370000000000002,0.1325,156.6,108.93
7073945,iri,iriworldwide.com,1979.0,market research,1001 - 5000,chicago, illinois, united states,united states,linkedin.com/company/iri-,2413,7153,3.1,530,873,129,IRDM,3160000000.0,4960000000.0,NaN,-77.87,-3.93,5.72,2.01,8.95,16.39,-0.1115,0.018000000000000002,NaN,NaN,553730000.0,4.64,0.059000000000000004,380130000.0,302470000.0,-68020000.0,-0.57,NaN,175850000.0,1.34,1950000000.0,123.65,NaN,NaN,2.08,0.1739,0.1325,28.24,16.64
6114747,palo alto networks,paloaltonetworks.com,2005.0,computer & network security,5001 - 10000,santa clara, california, united states,united states,linkedin.com/company/palo-alto-networks,3027,4335,3.4,515,555,280,PANW,23590000000.0,22020000000.0,NaN,38.85,2.73,8.14,14.84,7.59,193.46,-0.028300000000000002,-0.009300000000000001,-0.0027,-0.0596,2900000000.0,30.68,0.22399999999999998,2089999999.9999998,113800000.0,-81900000.0,-0.87,NaN,2800000000.0,28.9,1430000000.0,90.15,1060000000.0,1210000000.0,0.99,0.39899999999999997,0.1325,260.63,160.08
6771151,weyerhaeuser,weyerhaeuser.com,1900.0,paper & forest products,5001 - 10000,federal way, washington, united states,united states,linkedin.com/company/weyerhaeuser,3589,11795,3.5,423,613,87,WY,21590000000.0,28310000000.0,NaN,37.64,14.41,3.25,2.51,4.26,23.55,-0.0233,0.10460000000000001,0.0254,-0.0176,6640000000.0,8.9,-0.125,1880000000.0,1200000000.0,-155000000.0,-0.21,-0.612,153000000.0,0.2,6750000000.0,78.52,966000000.0,313120000.0,1.63,0.0951,0.1325,30.28,20.52
5054570,box,box.com,2005.0,internet,1001 - 5000,redwood city, california, united states,united states,linkedin.com/company/box,1353,2541,3.9,438,644,487,BOXL,18450000.0,25990000.0,NaN,-4.15,NaN,0.48,5.17,0.68,-4.79,-0.2002,-0.16699999999999998,-0.16699999999999998,-1.2756,38290000.0,3.73,0.14800000000000002,8650000.0,-5420000.0,-7670000.0,-0.748,NaN,945390.0,0.09,6580000.0,188.57,-5460000.0,-2980000.0,NaN,-0.0443,0.1325,4.56,1.14
268121,shake shack,shakeshack.com,2004.0,hospitality,501 - 1000,new york, new york, united states,united states,linkedin.com/company/shake-shack---madison-square-park,493,1155,3.4,391,483,149,SHAK,2320000000.0,2430000000.0,91.48,99.74,13.18,4.09,7.16,4.28,34.41,0.0369,0.0587,0.0268,0.087,567350000.0,18.75,0.319,178410000.0,70650000.0,20960000.0,0.68,1.0590000000000002,80840000.0,2.39,347710000.0,109.24,95650000.0,-29940000.0,1.23,0.2562,0.1325,105.84,40.67
7070702,altisource,altisource.com,2009.0,real estate,5001 - 10000,riverside, california, united states,luxembourg,linkedin.com/company/altisource,2267,5330,3.1,1200.0,1000.0,384,ASPS,280990000.0,498630000.0,NaN,NaN,0.7,0.39,0.98,0.69,6.96,-0.0184,0.0397,0.023700000000000002,-0.0348,725600000.0,44.56,-0.308,216040000.0,71670000.0,-13350000.0,-0.83,-0.17300000000000001,106990000.0,6.82,318600000.0,110.38,46950000.0,77320000.0,1.13,-0.1907,0.1325,27.08,15.3
1062039,charles river laboratories,criver.com,1947.0,biotechnology,5001 - 10000,wilmington, massachusetts, united states,united states,linkedin.com/company/charles-river-laboratories,4106,8650,3.3,464,655,146,CRL,6700000000.0,8520000000.0,29.24,18.61,1.74,2.65,4.37,3.37,15.36,0.09140000000000001,0.1449,0.0547,0.16469999999999999,2530000000.0,52.32,0.141,842690000.0,554650000.0,231340000.0,4.69,0.20600000000000002,165610000.0,3.39,2049999999.9999998,131.21,440230000.0,300650000.0,1.08,0.0348,0.1325,149.07,103.0
3742401,pegasystems,pega.com,1983.0,computer software,5001 - 10000,cambridge, massachusetts, united states,united states,linkedin.com/company/pegasystems,2949,5494,3.7,953,1000.0,372,PEGA,5850000000.0,5750000000.0,NaN,230.56,-43.4,6.57,11.07,6.45,-78.16,-0.08410000000000001,-0.132,-0.0783,-0.1304,891200000.0,11.3,0.066,589820000.0,-73500000.0,-74940000.0,-0.95,NaN,112570000.0,1.42,72650000.0,13.74,23810000.0,103470000.0,1.21,0.3627,0.1325,79.67,43.21
542785,on semiconductor,onsemi.com,1999.0,semiconductors,10001+,phoenix, arizona, united states,united states,linkedin.com/company/on-semiconductor,5664,10825,3.7,564,807,171,ON,8850000000.0,11740000000.0,28.19,13.38,13.03,1.57,2.75,2.09,9.04,0.0571,0.1301,0.0574,0.1003,5620000000.0,13.62,-0.10400000000000001,2240000000.0,1300000000.0,320800000.0,0.76,NaN,928700000.0,2.26,3730000000.0,115.26,1020000000.0,404120000.0,2.2,0.1788,0.1325,23.54,15.06
1441281,exp realty,exprealty.com,2009.0,real estate,5001 - 10000,bellingham, washington, united states,united states,linkedin.com/company/exp-realty,2963,3265,4.4,363,57,19,EXPI,647780000.0,610050000.0,NaN,-1006.0,-4.15,0.76,14.39,0.71,-46.81,-0.0182,-0.0175,-0.12710000000000002,-0.45189999999999997,856320000.0,13.98,0.795,40430000.0,-13030000.0,-15560000.0,-0.26,NaN,34740000.0,0.54,4080000.0,9.03,45230000.0,42570000.0,3.82,-0.131,0.1325,12.55,6.61
5398828,scientific games,scientificgames.com,1973.0,information technology and services,5001 - 10000,las vegas, nevada, united states,united states,linkedin.com/company/scientific-games,2729,4864,3.1,570,557,137,SGMS,2860000000.0,11530000000.0,23.63,34.49,0.5,0.84,NaN,3.37,10.38,0.0351,0.16620000000000001,0.0461,NaN,3420000000.0,37.0,0.040999999999999995,2109999999.9999998,1110000000.0,120200000.0,1.3,NaN,363000000.0,3.9,8860000000.0,NaN,393600000.0,-499880000.0,NaN,0.5296,0.1325,31.63,14.79
5298788,worley,worleyco.com,1976.0,insurance,501 - 1000,hammond, louisiana, united states,united states,linkedin.com/company/worley-catastrophe-response-llc,473,969,3.3,1300.0,1100.0,172,WYGPF,4870000000.0,NaN,53.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,523700000.00000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.0,8.4
2481677,micro focus,microfocus.com,1976.0,computer software,5001 - 10000,berks, west berkshire, united kingdom,united kingdom,linkedin.com/company/micro-focus,4488,6770,3.1,1000.0,934,188,MFGP,4550000000.0,6670000000.0,3.27,NaN,NaN,1.5,0.67,2.2,6.52,0.4282,0.1895,NaN,NaN,3040000000.0,9.7,-0.075,2370000000.0,1020000000.0,-207190000.0,4.15,1.253,2670000000.0,7.77,4670000000.0,67.68,789880000.0,NaN,1.11,-0.2217,0.1325,27.32,12.5
6678268,toshiba,toshiba.com,1875.0,consumer electronics,10001+,tokyo, tokyo, japan,japan,linkedin.com/company/toshiba,5190,13491,3.2,995,1100.0,176,TOSBF,NaN,17640000000.0,NaN,NaN,NaN,NaN,1.29,NaN,NaN,-0.038900000000000004,0.0,0.0034999999999999996,-0.0874,NaN,NaN,-0.035,1000000000000.0,NaN,NaN,29.06,NaN,NaN,NaN,NaN,29.01,NaN,NaN,NaN,-0.0026,0.1325,NaN,NaN
4374487,dropbox,dropbox.com,2007.0,internet,1001 - 5000,san francisco, california, united states,united states,linkedin.com/company/dropbox,1600,2816,4.2,473,653,960,DBX,8080000000.0,7720000000.0,NaN,33.53,1.81,5.08,10.59,4.85,83.23,-0.0349,-0.053399999999999996,-0.0258,-0.0791,1590000000.0,3.87,0.188,997000000.0,92800000.0,-55600000.0,-0.14,NaN,1030000000.0,2.48,901100000.0,118.16,465400000.0,329340000.0,NaN,-0.23129999999999998,0.1325,26.49,17.2
6849209,steelcase,steelcase.com,1912.0,furniture,5001 - 10000,grand rapids, michigan, united states,united states,linkedin.com/company/steelcase,4442,10068,4.2,499,664,106,SCS,2120000000.0,2600000000.0,15.85,12.29,1.32,0.58,2.38,0.72,9.15,0.038,0.055,0.0584,0.16,3640000000.0,31.07,0.14,1090000000.0,284300000.0,135500000.0,1.14,0.23199999999999998,229100000.0,1.96,714400000.0,80.34,212300000.0,112000000.0,1.36,0.0724,0.1325,19.65,13.96
1982977,lennar,lennar.com,1954.0,real estate,5001 - 10000,miami, florida, united states,united states,linkedin.com/company/lennar,3101,7487,3.2,367,532,94,LEN,18370000000.0,27920000000.0,9.79,9.89,1.12,0.84,1.23,1.28,11.19,0.0906,0.1106,0.0521,0.1331,21750000000.0,67.67,0.033,4360000000.0,2490000000.0,1950000000.0,6.06,0.133,817240000.0,2.57,10280000000.0,66.48,1280000000.0,-732270000.0,1.09,0.4804,0.1325,62.63,37.29
4619176,lands' end,landsend.com,1963.0,apparel & fashion,1001 - 5000,dodgeville, wisconsin, united states,united states,linkedin.com/company/lands'​-end,1690,4802,3.3,374,622,63,LE,350730000.0,687730000.0,36.12,19.35,1.15,0.25,1.12,0.49,10.84,0.0069,0.0241,0.0189,0.0316,1400000000.0,43.53,-0.031,616060000.0,63430000.0,9670000.0,0.3,NaN,82620000.0,2.55,419610000.0,134.38,40410000.0,-13560000.0,1.21,-0.3814,0.1325,22.5,7.15
1562302,herbalife,herbalife.com,1980.0,health, wellness and fitness,10001+,los angeles, california, united states,united states,linkedin.com/company/herbalife,19473,27470,3.9,1100.0,1100.0,131,HLF,6450000000.0,7450000000.0,20.66,14.55,-32.96,1.33,NaN,1.54,10.65,0.0626,0.1243,0.1425,NaN,4840000000.0,35.3,0.001,2610000000.0,699700000.0,303200000.0,2.12,0.145,715200000.0,5.21,2000000000.0,NaN,439600000.0,257390000.0,0.47,-0.18030000000000002,0.1325,61.77,33.62
1174856,extreme networks,extremenetworks.com,1996.0,computer networking,1001 - 5000,san jose, california, united states,united states,linkedin.com/company/extreme-networks,1407,3218,3.8,538,542,50,EXTR,809640000.0,1110000000.0,NaN,7.66,0.54,0.8,8.63,1.1,25.41,-0.053899999999999997,-0.0108,-0.0077,-0.5169,1010000000.0,8.52,0.065,551240000.0,43590000.0,-54530000.0,-0.46,NaN,161070000.0,1.33,449240000.0,478.68,70410000.0,102710000.0,1.65,0.0433,0.1325,8.59,5.09
6459480,presidio,presidio.com,1983.0,information technology and services,1001 - 5000,new york, new york, united states,united states,linkedin.com/company/presidio-,1990,3938,3.2,364,873,47,PSDO,1390000000.0,2380000000.0,31.52,9.37,1.45,0.45,2.08,0.78,10.29,0.0146,0.046,0.0304,0.0695,3050000000.0,36.85,0.028999999999999998,638400000.0,231300000.0,44500000.0,0.53,0.633,28000000.0,0.34,1020000000.0,154.17,73000000.0,-55950000.0,1.2,0.23309999999999997,0.1325,17.49,12.04
5882747,polaris,polarismanagement.com,2001.0,management consulting,501 - 1000,new york, new york, united states,united states,linkedin.com/company/polaris-management,269,626,3.4,385,593,95,PII,6300000000.0,8100000000.0,20.08,14.98,1.08,0.93,6.17,1.2,11.23,0.046799999999999994,0.073,0.0711,0.3311,6760000000.0,110.07,0.07200000000000001,1590000000.0,721350000.0,316500000.0,5.09,-0.075,122220000.0,2.0,1900000000.0,187.89,559110000.0,249190000.0,1.48,0.07690000000000001,0.1325,104.25,70.27
1041935,virtusa,virtusa.com,1996.0,computer software,10001+,westborough, massachusetts, united states,united states,linkedin.com/company/virtusa,7450,15869,3.1,2400.0,2100.0,708,VRTU,1290000000.0,1660000000.0,45.91,14.07,0.92,1.0,3.36,1.28,16.02,0.0263,0.0582,0.0414,0.0694,1290000000.0,42.94,0.075,363210000.0,103410000.0,29520000.0,0.94,3.719,198280000.0,6.64,446810000.0,88.54,59140000.0,-17510000.0,1.19,0.0168,0.1325,57.0,31.99
1320001,jefferies,jefferies.com,1962.0,investment banking,5001 - 10000,new york, new york, united states,united states,linkedin.com/company/jefferies,2971,8414,3.5,457,701,227,JEF,5710000000.0,8880000000.0,6.02,13.5,0.38,1.09,0.57,1.7,41.57,0.2145,0.0268,NaN,NaN,5220000000.0,15.04,0.049,231410000.0,213690000.0,265339999.99999997,3.16,0.08,18540000000.0,61.83,21420000000.0,209.96,753930000.0,NaN,1.46,-0.0325,0.1325,20.9,15.17
6431493,enova,enova.co.il,2002.0,management consulting,51 - 200,herzliya, tel aviv, israel,israel,linkedin.com/company/enova,44,59,3.1,352,576,233,ENVA,808130000.0,1670000000.0,8.67,5.4,NaN,0.71,1.87,1.46,NaN,0.0837,0.1191,0.0655,0.2437,1150000000.0,33.81,0.138,351240000.0,NaN,95840000.0,2.76,0.77,69940000.0,2.07,910510000.0,209.81,822590000.0,NaN,2.39,0.050300000000000004,0.1325,31.95,17.85
189812,sanmina,sanmina.com,1980.0,electrical/electronic manufacturing,10001+,san jose, california, united states,united states,linkedin.com/company/sanmina,9026,19910,3.1,834,1300.0,121,SANM,2280000000.0,2190000000.0,16.64,9.7,-7.22,0.28,1.39,0.26,5.23,0.0172,0.0364,0.046900000000000004,0.0909,8230000000.0,119.11,0.008,591940000.0,417790000.0,141520000.0,1.97,24.265,454740000.0,6.51,385320000.0,23.46,NaN,NaN,1.29,0.26899999999999996,0.1325,34.71,22.3
1180305,bkd,bkd-london.com,2014.0,food & beverages,51 - 200,springfield, missouri, united states,united states,linkedin.com/company/bkd,32,37,4.2,357,691,111,BKD,1290000000.0,6970000000.0,NaN,-8.27,-0.68,0.39,1.64,2.12,16.97,-0.0137,0.0062,0.0018,-0.0542,3280000000.0,17.59,-0.051,1070000000.0000001,410850000.0,-44980000.0,-0.24,NaN,291180000.0,1.57,5940000000.0,748.13,161780000.0,178680000.0,1.55,-0.16670000000000001,0.1325,8.85,5.97
348001,trimble,trimble.com,1978.0,electrical/electronic manufacturing,5001 - 10000,sunnyvale, california, united states,united states,linkedin.com/company/trimble,3201,6320,3.9,526,1100.0,131,TRMB,9850000000.0,11710000000.0,30.65,18.53,3.03,3.05,3.48,3.63,18.26,0.09970000000000001,0.1322,0.046,0.1184,3230000000.0,12.84,-0.013999999999999999,1790000000.0,640900000.0,321500000.0,1.27,0.06,184600000.0,0.74,1890000000.0,67.73,564700000.0,454190000.0,2.02,0.0965,0.1325,46.25,29.75
6217030,mednax,mednax.com,1979.0,hospital & health care,1001 - 5000,sunrise, florida, united states,united states,linkedin.com/company/mednax,1485,2146,2.9,351,347,67,MD,2200000000.0,4090000000.0,NaN,7.6,2.06,0.6,1.46,1.11,7.76,-0.3922,0.11359999999999999,0.051699999999999996,-0.49450000000000005,3690000000.0,43.5,0.047,1030000000.0,527350000.0,-1110000000.0,-17.07,NaN,107260000.0,1.29,2029999999.9999998,137.09,350230000.0,47630000.0,0.69,-0.3461,0.1325,40.82,19.93
602981,arm,arm.com,1990.0,semiconductors,5001 - 10000,cambridge, cambridgeshire, united kingdom,united kingdom,linkedin.com/company/arm,4460,7455,4.2,1000.0,1500.0,544,ABIO,8080000.0,-1420000.0,NaN,-0.52,NaN,NaN,0.92,NaN,0.23,0.0,0.0,-0.41200000000000003,-0.7066,NaN,NaN,NaN,NaN,-6040000.0,-5750000.0,-5.15,NaN,9640000.0,6.05,NaN,NaN,-4990000.0,-3200000.0,NaN,-0.4743,0.1325,20.45,4.68
384170,fresh,fresh.com,1991.0,cosmetics,501 - 1000,greensboro, north carolina, united states,united states,linkedin.com/company/fresh_3,321,700,2.5,336,825,61,AGFS,109050000.0,514059999.99999994,NaN,-7.93,-0.31,0.67,0.33,3.16,11.42,-0.20800000000000002,-0.0233,-0.0026,-0.0953,162410000.0,3.23,-0.287,132509999.99999999,45010000.0,-33780000.0,-0.672,-0.052000000000000005,18750000.0,0.37,411750000.0,120.66,10540000.0,24780000.0,0.63,-0.5236,0.1325,5.21,1.33
4051916,arconic,arconic.com,2016.0,mechanical or industrial engineering,5001 - 10000,new york, new york, united states,united states,linkedin.com/company/arconic,2707,3447,2.9,403,457,63,ARNC,12770000000.0,18130000000.0,36.24,12.14,0.55,0.9,2.76,1.27,8.87,0.026600000000000002,0.1043,0.0519,0.07519999999999999,14260000000.0,31.07,0.01,2620000000.0,2040000000.0,377000000.0,0.81,-0.41,1320000000.0,3.05,6610000000.0,140.28,326000000.0,626630000.0,2.03,0.4279,0.1325,29.66,15.63
6058085,nuvasive,nuvasive.com,1997.0,medical devices,1001 - 5000,san diego, california, united states,united states,linkedin.com/company/nuvasive,1460,2873,3.8,348,270,142,NUVA,3740000000.0,4310000000.0,80.57,27.97,2.6,3.27,4.3,3.77,18.0,0.0415,0.1009,0.041100000000000005,0.056600000000000004,1150000000.0,22.12,0.07200000000000001,790550000.0,239670000.0,47520000.0,0.9,-0.309,163400000.0,3.14,696500000.0,79.45,229280000.0,83790000.0,1.17,0.2005,0.1325,73.0,43.51
1030572,boyd gaming,boydgaming.com,1975.0,gambling & casinos,1001 - 5000,las vegas, nevada, united states,united states,linkedin.com/company/boyd-gaming,1346,2681,2.8,342,749,73,BYD,3230000000.0,7690000000.0,21.23,14.83,1.3,0.98,2.59,2.34,10.64,0.047599999999999996,0.1377,0.0473,0.1307,3280000000.0,28.91,0.33899999999999997,1500000000.0,722880000.0,156210000.0,1.37,2.329,235680000.0,2.12,4720000000.0,377.96,517260000.0,251370000.0,2.17,0.1482,0.1325,31.8,18.98
2763739,cubic,cubicstudio.co.uk,2001.0,graphic design,11 - 50,nottingham, nottingham, united kingdom,united kingdom,linkedin.com/company/cubic_2,15,23,3.3,433,486,110,CUB,2260000000.0,2720000000.0,84.02,18.22,-22.77,1.61,2.38,1.94,26.67,0.0183,0.028999999999999998,0.0167,0.029300000000000003,1400000000.0,47.6,0.292,367510000.0,102150000.0,31410000.0,0.86,2.801,62880000.0,2.02,493710000.0,51.13,-46400000.0,-66800000.0,1.2,0.10640000000000001,0.1325,75.2,50.61
5901704,leaf,computersandclouds.com,2003.0,information technology and services,51 - 200,belfast, belfast, united kingdom,united kingdom,linkedin.com/company/computersandclouds,32,56,4.3,357,332,79,LEAF,127320000.0,135650000.0,NaN,-7.15,-0.35,0.82,2.52,0.87,-8.31,-0.1704,-0.1721,-0.18760000000000002,-0.44079999999999997,155380000.0,6.03,-0.034,63880000.0,-16320000.0,-26470000.0,-1.028,NaN,11790000.0,0.45,8860000.0,17.58,-8119999.999999999,-6360000.0,1.49,-0.38270000000000004,0.1325,9.22,2.73
2342529,first,usfirst.org,1989.0,non-profit organization management,1001 - 5000,manchester, new hampshire, united states,united states,linkedin.com/company/first_2,602,1420,3.6,342,365,71,ATAX,462960000.0,1090000000.0,15.95,NaN,NaN,11.09,1.36,26.19,NaN,0.7629,0.4351,0.0334,0.083,41740000.0,0.69,-0.5429999999999999,47350000.0,NaN,28810000.0,0.48,-0.46299999999999997,40840000.0,0.67,581200000.0,133.31,20500000.0,NaN,0.35,0.30329999999999996,0.1325,8.18,5.4
5319062,endurance,endurance.bm,2001.0,insurance,501 - 1000,pembroke, massachusetts, united states,bermuda,linkedin.com/company/endurance,331,1000,3.1,456,553,136,EIGI,587080000.0,2370000000.0,NaN,-50.13,-1.14,0.52,3.28,2.12,8.44,-0.008199999999999999,0.1305,0.0348,-0.0545,1120000000.0,7.74,-0.023,625940000.0,280170000.0,-9130000.0,-0.063,NaN,84470000.0,0.58,1840000000.0,1033.68,164640000.0,114420000.0,1.24,-0.5268999999999999,0.1325,8.88,3.51
3240901,sonic automotive,sonicautomotive.com,1997.0,automotive,1001 - 5000,charlotte, north carolina, united states,united states,linkedin.com/company/sonic-automotive,898,2229,3.4,336,584,38,SAH,1410000000.0,4050000000.0,11.88,12.1,21.24,0.14,1.57,0.39,11.33,0.0116,0.0258,0.042300000000000004,0.141,10280000000.0,239.5,0.094,1450000000.0,357640000.0,120200000.0,2.76,0.919,107370000.0,2.49,2730000000.0,302.82,-37440000.0,136690000.0,1.9,0.9227,0.1325,35.41,12.78
2302263,tivo,tivo.com,1997.0,consumer electronics,1001 - 5000,san jose, california, united states,united states,linkedin.com/company/tivo,820,2102,3.5,402,539,105,TIVO,928290000.0,1670000000.0,NaN,7.64,0.76,1.4,0.72,2.52,10.15,-0.7193999999999999,0.04650000000000001,0.0069,-0.3085,661390000.0,5.3,-0.038,507230000.0,164410000.0,-475380000.0,-3.82,NaN,276660000.0,2.19,995890000.0,77.18,86430000.0,136700000.0,0.17,-0.2733,0.1325,11.78,6.61
1014261,diageo,diageo.com,1997.0,wine and spirits,10001+,london, greater london, united kingdom,united kingdom,linkedin.com/company/diageo,12017,34785,3.9,1400.0,1300.0,323,DEO,93800000000.0,94970000000.0,25.04,NaN,NaN,NaN,7.49,NaN,NaN,0.24559999999999998,0.0,0.08449999999999999,0.30519999999999997,NaN,NaN,0.057999999999999996,8000000000.0,NaN,NaN,6.4,0.228,NaN,NaN,NaN,125.0,NaN,NaN,0.16,0.10339999999999999,0.1325,176.22,137.24
