Name,Location,Score,reviews,salaries,interviews
b'Montgomery Village Foundation',"b'Montgomery Village, MD'",b'3.2',b'9',b'7',b'--'
b'metroConnections',"b'Minneapolis, MN'",b'3.1',b'9',b'7',b'--'
b'Event Solutions International',"b'Troy, MI'",b'3.3',b'9',b'6',b'--'
b'Illumetek',"b'Cuyahoga Falls, OH'",b'4.3',b'9',b'3',b'1'
b'RMC Research',"b'Portsmouth, NH'",b'4.2',b'9',b'6',b'1'
b'American Storage and Logistics',"b'Wyoming, MI'",b'3.6',b'9',b'4',b'1'
b'Rails Dog',"b'Baltimore, MD'",b'1.8',b'9',b'5',b'--'
b'Somerset Trust Company',"b'Somerset, PA'",b'4.4',b'9',b'2',b'1'
b'CenterPoint Human Services',"b'Winston Salem, NC'",b'4.0',b'9',b'5',b'2'
b'Design Environments',"b'Marietta, GA'",b'3.7',b'9',b'4',b'--'
b'Jerry Seiner Dealerships',"b'Salt Lake City, UT'",b'2.9',b'9',b'5',b'1'
b'CNN Mortgage',"b'Scottsdale, AZ'",b'3.9',b'9',b'3',b'--'
b'Kiella Homebuilders',"b'Temple, TX'",b'3.3',b'9',b'4',b'1'
b'Kaplansky Insurance Agency',"b'Needham, MA'",b'3.7',b'9',b'5',b'1'
b'Four Quadrants Advisory',"b'Carmel, IN'",b'3.3',b'9',b'1',b'--'
b'American Bank of Texas',"b'Sherman, TX'",b'2.2',b'9',b'10',b'2'
b'Diocese of Oakland',"b'Richmond, CA'",b'2.3',b'9',b'15',b'--'
b'Vocational & Psychological Services',"b'Butler, PA'",b'2.5',b'9',b'5',b'1'
b'Preston Todd Advisors',"b'Newton, MA'",b'3.8',b'9',b'1',b'5'
b'ProfyleTracker',"b'Indianapolis, IN'",b'3.8',b'9',b'4',b'--'
b'Environmental',"b'Newnan, GA'",b'2.7',b'9',b'4',b'1'
b'Blue',"b'Fenton, MO'",b'3.5',b'9',b'8',b'2'
b'Regal',"b'College Station, TX'",b'3.6',b'9',b'10',b'3'
b'American',"b'Brooklyn, NY'",b'4.3',b'9',b'--',b'--'
b'Van',"b'Norco, CA'",b'4.0',b'9',b'3',b'2'
b'IDx',"b'Delray Beach, FL'",b'4.3',b'9',b'--',b'1'
b'DeepTech',"b'New York, NY'",b'3.4',b'9',b'7',b'4'
b'Wilson Daniels',"b'Napa, CA'",b'2.8',b'9',b'1',b'1'
b'Athletic Republic',"b'Park City, UT'",b'4.0',b'9',b'5',b'1'
b'Sisterson & Co',"b'Pittsburgh, PA'",b'4.1',b'9',b'7',b'6'
b'uFinancial',"b'Mechanicsburg, PA'",b'4.2',b'9',b'3',b'--'
b'Cornerstone of Recovery',"b'Louisville, TN'",b'3.4',b'9',b'4',b'2'
b'Liberty Engineering',"b'City of Industry, CA'",b'1.4',b'9',b'7',b'3'
"b'St. Francis Sleep, Allergy, and Lung Institute'","b'Clearwater, FL'",b'3.2',b'9',b'8',b'5'
b'Jim Click Automotive Team',"b'Tucson, AZ'",b'2.3',b'9',b'2',b'2'
b'Priority Home Health Care',"b'Cleveland, OH'",b'2.6',b'9',b'3',b'--'
b'Conner & Winters',"b'Tulsa, OK'",b'3.7',b'9',b'10',b'3'
b'Tate Engineering',"b'Baltimore, MD'",b'2.0',b'9',b'5',b'1'
b'Youthland Academy',"b'Cincinnati, OH'",b'3.5',b'9',b'12',b'4'
b'United Camera',"b'Elk Grove Village, IL'",b'2.4',b'9',b'4',b'--'
b'Unison Resource',"b'Johnston, IA'",b'2.6',b'9',b'5',b'1'
b'Nursing and Therapy Services of Colorado',"b'Colorado Springs, CO'",b'3.7',b'9',b'8',b'2'
b'Lutheran Hour Ministries',"b'Saint Louis, MO'",b'3.3',b'9',b'3',b'1'
b'Charleston Imaging Products',"b'Charleston, SC'",b'2.0',b'9',b'8',b'1'
b'Mi-Tech Services',"b'Green Bay, WI'",b'3.1',b'9',b'5',b'1'
b'Atlas Informatics',"b'Seattle, WA'",b'4.3',b'9',b'4',b'19'
b'Central Florida Kidney Centers',"b'Orlando, FL'",b'1.8',b'9',b'3',b'3'
b'Ellen Michaels Presents',"b'Los Gatos, CA'",b'3.6',b'9',b'7',b'--'
b'Rendia',"b'Baltimore, MD'",b'3.2',b'9',b'7',b'--'
b'Relogistics',"b'Houston, TX'",b'2.4',b'9',b'9',b'2'
b'SOCIALDEALER',"b'Scottsdale, AZ'",b'3.1',b'9',b'--',b'2'
b'Sound Ford',"b'Renton, WA'",b'2.6',b'9',b'8',b'--'
b'Concepts Sport',"b'Atlanta, GA'",b'1.6',b'9',b'6',b'2'
b'Mountain Supply & Service',"b'Longview, TX'",b'3.0',b'9',b'3',b'--'
b'Groot Industries',"b'Elk Grove Village, IL'",b'3.3',b'9',b'12',b'2'
b'ClassB',"b'Tampa, FL'",b'2.3',b'9',b'4',b'1'
b'Citizens Finance',"b'Dubuque, IA'",b'3.3',b'9',b'9',b'--'
b'ANX Home Healthcare',"b'Daly City, CA'",b'5.0',b'9',b'--',b'--'
b'Schraad & Associates',"b'Oklahoma City, OK'",b'3.1',b'9',b'4',b'--'
b'Interamerican Medical Center',"b'Miami, FL'",b'2.4',b'9',b'6',b'1'
b'Cooke Communications',"b'Key West, FL'",b'2.0',b'9',b'3',b'--'
b'Horner Industrial Group',"b'Indianapolis, IN'",b'3.8',b'9',b'5',b'--'
b'Lozano Smith',"b'Fresno, CA'",b'4.1',b'9',b'8',b'3'
b'Community Action Partnership of North Alabama',"b'Decatur, AL'",b'1.5',b'9',b'4',b'2'
b'L&M Fleet Supply',"b'Grand Rapids, MN'",b'1.9',b'9',b'7',b'--'
b'AssetAvenue',"b'El Segundo, CA'",b'4.3',b'9',b'4',b'--'
b'Fluid Interiors',"b'Minneapolis, MN'",b'2.2',b'9',b'4',b'--'
b'Saybrook University',"b'Oakland, CA'",b'3.6',b'9',b'7',b'--'
b'Kiwi Energy',"b'New York, NY'",b'3.7',b'9',b'3',b'5'
b'ContinuUs',"b'Lone Rock, WI'",b'2.3',b'9',b'9',b'3'
b'UNC-TV',"b'Raleigh, NC'",b'4.1',b'9',b'6',b'--'
b'DcR Engineering Services',"b'Mulberry, FL'",b'3.5',b'9',b'9',b'1'
b'SloanLED',"b'Ventura, CA'",b'3.7',b'9',b'5',b'--'
b'Dominion Systems',"b'Grand Rapids, MI'",b'4.5',b'9',b'8',b'3'
b'Johnson Roofing',"b'Robinson, TX'",b'2.8',b'9',b'7',b'1'
b'Goldbelt Falcon',"b'Chesapeake, VA'",b'3.7',b'9',b'5',b'--'
b'Jolley and Shortstop Convenience Stores',"b'South Burlington, VT'",b'3.0',b'9',b'4',b'--'
b'Law Office of Corso & Rhude',"b'Scottsdale, AZ'",b'4.0',b'9',b'2',b'--'
"b""Amelie's French Bakery""","b'Charlotte, NC'",b'1.7',b'9',b'8',b'1'
b'SevenTablets',"b'Dallas, TX'",b'4.2',b'9',b'1',b'4'
b'GeoSonics/Vibra-Tech',"b'Warrendale, PA'",b'3.2',b'9',b'13',b'2'
b'Prestige Employee Administrators',"b'Melville, NY'",b'3.4',b'9',b'9',b'1'
b'Campus Protein',"b'New York, NY'",b'4.0',b'9',b'--',b'--'
b'Belton School District',"b'Belton, MO'",b'2.7',b'9',b'12',b'--'
b'ClearPath Capital Partners',"b'San Francisco, CA'",b'3.9',b'9',b'--',b'1'
"b""Teddy's Bigger Burgers""","b'Honolulu, HI'",b'3.5',b'9',b'8',b'2'
b'National Breast Cancer Coalition',"b'Washington, DC'",b'1.4',b'9',b'3',b'3'
b'Scottsdale Medical Imaging',"b'Scottsdale, AZ'",b'3.6',b'9',b'3',b'--'
b'Alliant Technologies (KY)',"b'Louisville, KY'",b'3.6',b'9',b'9',b'5'
b'Allegiance Protection Group',"b'New York, NY'",b'3.7',b'9',b'3',b'--'
b'Casino at Ocean Downs',"b'Berlin, MD'",b'1.8',b'9',b'4',b'--'
b'HCI Hospitality',"b'Manhattan, KS'",b'3.7',b'9',b'4',b'1'
b'Luke & Associates',"b'Rockledge, FL'",b'3.3',b'9',b'10',b'1'
b'Sandia Laboratory Federal Credit Union',"b'Albuquerque, NM'",b'3.1',b'9',b'6',b'--'
b'Bass Computers',"b'Houston, TX'",b'2.2',b'9',b'3',b'2'
b'5282 Solutions',"b'Denver, CO'",b'3.2',b'9',b'4',b'11'
b'Gene Messer Ford',"b'Lubbock, TX'",b'2.9',b'9',b'7',b'3'
b'First Things First',"b'Phoenix, AZ'",b'4.4',b'9',b'7',b'--'
b'Marin Sun Farms',"b'San Francisco, CA'",b'2.3',b'9',b'4',b'--'
b'The Clean Bedroom',"b'Kittery, ME'",b'4.2',b'9',b'4',b'2'
b'Elevation Financial Group',"b'Winter Park, FL'",b'4.6',b'9',b'4',b'1'
b'Castle Hotel & Spa',"b'Tarrytown, NY'",b'2.3',b'9',b'7',b'--'
b'Parma City School District',"b'Parma, OH'",b'2.9',b'9',b'7',b'--'
b'Anchor Health Systems',"b'Valparaiso, IN'",b'1.7',b'9',b'1',b'--'
"b'Roth Heating & Cooling, Plumbing & Electrical'","b'Aurora, OR'",b'3.6',b'9',b'6',b'--'
b'Wedge Recovery Centers',"b'Philadelphia, PA'",b'3.0',b'9',b'10',b'1'
b'Eberhart',"b'New York, NY'",b'4.2',b'9',b'4',b'1'
b'Flagship',"b'Jacksonville, FL'",b'3.6',b'9',b'4',b'--'
b'BridgeFront',"b'Bodmin, United Kingdom'",b'2.9',b'9',b'3',b'--'
b'Artisan',"b'Richmond, VA'",b'3.7',b'9',b'4',b'--'
b'Birch',"b'Vancouver, WA'",b'4.2',b'9',b'4',b'1'
b'Bogota',"b'Hopewell Junction, NY'",b'4.1',b'9',b'8',b'--'
b'BALBOA Concepts',"b'Houston, TX'",b'3.8',b'9',b'--',b'5'
b'See.Spark.Go',"b'Athens, GA'",b'4.3',b'9',b'2',b'--'
b'Quality Built',"b'Fort Lauderdale, FL'",b'2.9',b'9',b'4',b'1'
b'Cream-O-Land Dairy',"b'Florence, NJ'",b'2.5',b'9',b'4',b'--'
b'Fair Collections & Outsourcing',"b'Beltsville, MD'",b'2.3',b'9',b'3',b'1'
b'ALP Lighting Components',"b'Niles, IL'",b'3.0',b'9',b'4',b'--'
b'Big Cartel',"b'Salt Lake City, UT'",b'4.7',b'9',b'1',b'1'
b'Kinaga Law Firm',"b'Los Angeles, CA'",b'2.3',b'9',b'3',b'1'
"b'Outreach (Richmond Hill, NY)'","b'Richmond Hill, NY'",b'4.1',b'9',b'7',b'1'
b'Toywiz',"b'Suffern, NY'",b'1.8',b'9',b'5',b'2'
b'New',"b'Omaha, NE'",b'2.5',b'9',b'15',b'2'
b'Eastar',"b'New York, NY'",b'1.6',b'9',b'3',b'--'
b'Diamond',"b'Muskogee, OK'",b'3.1',b'9',b'9',b'5'
b'coolblueweb',"b'Elyria, OH'",b'3.3',b'9',b'2',b'1'
b'Lawrenceville',"b'Gaston, SC'",b'2.3',b'9',b'11',b'1'
b'Gameday',"b'Seattle, WA'",b'2.4',b'9',b'6',b'3'
b'CRMC',"b'Aransas Pass, TX'",b'3.0',b'9',b'10',b'--'
b'Signature Collision Centers',"b'Annapolis, MD'",b'3.5',b'9',b'6',b'2'
b'The Forum at Rancho San Antonio',"b'Cupertino, CA'",b'4.3',b'9',b'4',b'--'
"b'Blue Mountain Realty, Inc'","b'Vacaville, CA'",b'1.9',b'9',b'10',b'1'
b'TS3 Technology',"b'Franklin, TN'",b'3.1',b'9',b'9',b'--'
b'HouseWorks (Massachusetts)',"b'Newton, MA'",b'3.1',b'9',b'7',b'--'
b'USA Baseball',"b'Nashville, TN'",b'4.1',b'9',b'3',b'1'
b'The Bailey Company',"b'Pataskala, OH'",b'4.4',b'9',b'1',b'--'
b'Coughlin Automotive Group',"b'Seattle, WA'",b'2.6',b'9',b'8',b'1'
b'BlackMarket',"b'West Valley City, UT'",b'3.2',b'9',b'3',b'--'
b'Gourmet Gorilla',"b'Chicago, IL'",b'2.7',b'9',b'2',b'--'
b'CORE Occupational Resources',"b'Baton Rouge, LA'",b'4.0',b'9',b'3',b'--'
b'Riviera Health Resort',"b'Coral Gables, FL'",b'2.4',b'9',b'10',b'1'
b'Cary Reconstruction',"b'Fayetteville, NC'",b'2.4',b'9',b'2',b'1'
"b""God's Love We Deliver""","b'Brooklyn, NY'",b'3.7',b'9',b'5',b'2'
b'McGuckin Hardware',"b'Boulder, CO'",b'3.5',b'9',b'7',b'1'
b'OnMessage',"b'Plano, TX'",b'3.1',b'9',b'5',b'1'
b'Morrison-Maierle',"b'Helena, MT'",b'3.5',b'9',b'8',b'2'
b'Americana Tickets NY',"b'New York, NY'",b'3.5',b'9',b'5',b'3'
b'Clean Solar',"b'San Jose, CA'",b'4.6',b'9',b'2',b'2'
b'Tier10',"b'Herndon, VA'",b'4.1',b'9',b'7',b'1'
b'McMillan Pazdan Smith Architecture',"b'Greenville, SC'",b'3.8',b'9',b'12',b'--'
b'Whitehardt',"b'Nashville, TN'",b'4.3',b'9',b'3',b'--'
b'National WWII Museum',"b'New Orleans, LA'",b'3.5',b'9',b'7',b'1'
b'SPS New England',"b'Salisbury, MA'",b'3.7',b'9',b'6',b'1'
b'St Mina Animal Hospital',"b'Mansfield, TX'",b'2.8',b'9',b'4',b'2'
b'Audicus',"b'New York, NY'",b'4.0',b'9',b'5',b'11'
b'Resource Property Management',"b'Seminole, FL'",b'3.4',b'9',b'4',b'--'
b'Arizona Community Foundation',"b'Phoenix, AZ'",b'4.2',b'9',b'3',b'1'
b'C.',"b'New York, NY'",b'3.3',b'9',b'5',b'2'
b'WellSpring',"b'Greensboro, NC'",b'4.1',b'9',b'10',b'3'
b'Selbert',"b'New York, NY'",b'1.3',b'9',b'4',b'--'
b'Association',"b'Playa Del Rey, CA'",b'3.9',b'9',b'2',b'--'
b'Jumpstart',"b'Rochester, NY'",b'3.7',b'9',b'3',b'--'
b'Vermont',"b'Springfield, MA'",b'2.7',b'9',b'5',b'1'
b'Veritas Steel',"b'Lisle, IL'",b'1.7',b'9',b'3',b'1'
b'Environmental Record Search',"b'Laguna Hills, CA'",b'2.2',b'9',b'2',b'--'
b'Joey Accardi Chrysler Dodge Jeep Ram Subaru',"b'Pompano Beach, FL'",b'3.4',b'9',b'2',b'--'
b'JMK/Value Quest Foods',"b'City of Industry, CA'",b'2.5',b'9',b'2',b'3'
b'Lifespan',"b'Mount Airy, NC'",b'2.3',b'9',b'3',b'1'
b'Parker Stanbury',"b'Los Angeles, CA'",b'1.8',b'9',b'7',b'1'
b'Eagles Landing Family Practice',"b'Mcdonough, GA'",b'2.5',b'9',b'10',b'4'
b'Evike.com',"b'Alhambra, CA'",b'4.1',b'9',b'8',b'1'
b'Glass & Mirror Craft',"b'Wixom, MI'",b'3.6',b'9',b'3',b'1'
b'West Development',"b'Carlsbad, CA'",b'2.7',b'9',b'6',b'--'
b'Excelsior Orthopaedics',"b'Amherst, NY'",b'3.3',b'9',b'8',b'2'
b'Burnham Benefits Insurance Services',"b'Irvine, CA'",b'3.5',b'9',b'7',b'2'
b'Relcy',"b'San Anselmo, CA'",b'3.8',b'9',b'3',b'2'
b'Scott Medical Center',"b'Pittsburgh, PA'",b'2.0',b'9',b'3',b'3'
b'Honolulu Museum of Art',"b'Honolulu, HI'",b'3.3',b'9',b'5',b'1'
b'Feeney Brothers Excavation',"b'Dorchester, MA'",b'4.9',b'9',b'13',b'2'
b'KONEXUS',"b'Boise, ID'",b'4.3',b'9',b'3',b'2'
b'Alaska Air National Guard',"b'Scottsdale, AZ'",b'4.1',b'9',b'6',b'1'
b'Celtic Property Management',"b'Minneapolis, MN'",b'3.6',b'9',b'6',b'2'
b'Student Life',"b'Hoover, AL'",b'3.5',b'9',b'1',b'2'
b'Horn Solutions',"b'Sugar Land, TX'",b'4.0',b'9',b'2',b'--'
b'School District 622',"b'Saint Paul, MN'",b'3.6',b'9',b'12',b'3'
b'Graff Chevrolet',"b'Davison, MI'",b'2.9',b'9',b'5',b'--'
b'Prairie Band Casino & Resort',"b'Mayetta, KS'",b'3.9',b'9',b'9',b'--'
b'Envision Innovative Solutions',"b'Manasquan, NJ'",b'4.1',b'9',b'9',b'4'
b'Moonlight BPO',"b'Bend, OR'",b'3.2',b'9',b'4',b'1'
b'Journeys DDA',"b'Idaho Falls, ID'",b'4.5',b'9',b'6',b'1'
b'Centrus Homecare',"b'Plymouth, MA'",b'2.8',b'9',b'6',b'1'
b'Wayfield Foods',"b'Lithia Springs, GA'",b'2.5',b'9',b'10',b'1'
b'Forsyth County (Georgia)',"b'Cumming, GA'",b'3.4',b'9',b'15',b'1'
b'Badger Corrugating',"b'La Crosse, WI'",b'3.1',b'9',b'4',b'--'
b'RCP Management',"b'Cranbury, NJ'",b'3.7',b'9',b'5',b'--'
b'The Painted Pot',"b'Brooklyn, NY'",b'1.2',b'9',b'3',b'--'
b'AquaGuard Foundation Solutions',"b'Marietta, GA'",b'4.2',b'9',b'5',b'4'
b'Lilly Company',"b'Memphis, TN'",b'3.5',b'9',b'4',b'--'
b'Phoenix Tree Publishing',"b'Beijing, China'",b'3.5',b'9',b'1',b'--'
b'WeSpire',"b'Boston, MA'",b'3.2',b'9',b'8',b'1'
b'Financial Recovery Technologies',"b'Medford, MA'",b'4.5',b'9',b'9',b'2'
b'Engage',"b'Alexandria, VA'",b'4.2',b'9',b'7',b'1'
b'Hamilton State Bank',"b'Hoschton, GA'",b'2.2',b'9',b'11',b'1'
b'River City Staffing',"b'Sacramento, CA'",b'4.1',b'9',b'4',b'3'
b'Forensic Analytical Consulting Services',"b'Hayward, CA'",b'3.7',b'9',b'5',b'1'
b'Beta Breakers',"b'Novato, CA'",b'3.4',b'9',b'9',b'2'
b'Samaritan Bethany',"b'Rochester, MN'",b'3.2',b'9',b'6',b'1'
b'Synergis Education',"b'Mesa, AZ'",b'3.0',b'9',b'8',b'--'
b'SureTech',"b'New York, NY'",b'3.0',b'9',b'8',b'--'
b'Omega Industrial Supply',"b'Fairfield, CA'",b'4.1',b'9',b'1',b'--'
b'Professional Insurance Agents',"b'Glenmont, NY'",b'3.3',b'9',b'8',b'1'
b'Pacific Staffing',"b'Sacramento, CA'",b'4.2',b'9',b'5',b'2'
b'STAT Staffing Medical Services',"b'Pittsburgh, PA'",b'3.1',b'9',b'7',b'--'
b'The Improper Bostonian',"b'Boston, MA'",b'3.3',b'9',b'5',b'2'
b'The Town of Herndon',"b'Herndon, VA'",b'4.5',b'9',b'2',b'1'
b'Mutual Trust Life Insurance Company',"b'Elmhurst, IL'",b'2.1',b'9',b'5',b'1'
b'Lenax Construction Services',"b'Los Angeles, CA'",b'4.4',b'9',b'2',b'2'
b'Hinds Behavioral Health Services',"b'Jackson, MS'",b'2.9',b'9',b'5',b'3'
b'MessageMakers',"b'Lansing, MI'",b'3.7',b'9',b'2',b'--'
b'Kreg Tool',"b'Huxley, IA'",b'3.8',b'9',b'9',b'1'
b'Cascades Verde',"b'Greenville, SC'",b'2.1',b'9',b'7',b'--'
b'Danbury Eye Physicians & Surgeons',"b'Danbury, CT'",b'2.2',b'9',b'2',b'--'
b'Zero Zone',"b'North Prairie, WI'",b'3.4',b'9',b'8',b'--'
b'Group Health Cooperative of Eau Claire',"b'Altoona, WI'",b'2.7',b'9',b'3',b'2'
"b""Happy's Pizza""","b'Farmington Hills, MI'",b'3.4',b'9',b'7',b'1'
b'Gardner',"b'Columbus, OH'",b'2.6',b'9',b'4',b'1'
b'Columbia Exteriors',"b'Cincinnati, OH'",b'2.3',b'9',b'2',b'--'
b'Heaton Dainard Real Estate',"b'Bellevue, WA'",b'4.1',b'9',b'3',b'1'
b'New Hampshire Liquor & Wine Outlets',"b'Concord, NH'",b'2.4',b'9',b'4',b'1'
b'TantaComm',"b'Middleton, WI'",b'3.0',b'9',b'1',b'--'
b'Infinite AI',"b'Carmel, IN'",b'2.9',b'9',b'3',b'1'
b'Hula Hut',"b'Austin, TX'",b'3.0',b'9',b'3',b'--'
b'Columbia Pike Animal Hospital',"b'Roanoke, VA'",b'2.9',b'9',b'3',b'--'
b'Interactive Achievement',"b'Greenfield, MA'",b'4.9',b'9',b'2',b'--'
b'Valley Medical Group',"b'New Castle, PA'",b'3.7',b'9',b'8',b'--'
b'Educational Enterprises',"b'Hershey, PA'",b'2.4',b'9',b'4',b'1'
b'Keystone Clearwater Solutions',"b'Plano, TX'",b'3.1',b'9',b'3',b'--'
b'GearingUp Counseling Centers',"b'Baton Rouge, LA'",b'3.7',b'9',b'5',b'1'
b'Buyers',"b'Fairfield, NJ'",b'2.5',b'9',b'5',b'--'
b'Bishop',"b'Orange, NJ'",b'4.6',b'9',b'1',b'--'
b'Freightwire',"b'San Jose, CA'",b'3.0',b'9',b'6',b'1'
b'Amherst',"b'Long Beach, CA'",b'3.2',b'9',b'6',b'1'
b'Injoy',"b'Honolulu, HI'",b'4.4',b'9',b'--',b'--'
b'BX3 Interactive',"b'Scottsdale, AZ'",b'4.1',b'9',b'4',b'--'
b'Flightstats',"b'Portland, OR'",b'3.9',b'9',b'11',b'--'
b'Hands On Physical Therapy',"b'Lakewood, NJ'",b'2.0',b'9',b'4',b'1'
b'Common Ground (MI)',"b'Bloomfield Hills, MI'",b'3.2',b'9',b'3',b'--'
b'Peachtree Planning',"b'Atlanta, GA'",b'4.3',b'9',b'3',b'3'
b'Verum Technical',"b'Minneapolis, MN'",b'2.6',b'9',b'2',b'2'
b'Newark Prep Charter School',"b'Newark, NJ'",b'1.6',b'9',b'3',b'2'
b'True Dental Discounts',"b'Lake Mary, FL'",b'2.8',b'9',b'5',b'3'
b'Standard Utility Construction',"b'Fort Worth, TX'",b'2.8',b'9',b'1',b'1'
b'Common Sense RC',"b'Chatsworth, CA'",b'2.1',b'9',b'4',b'--'
b'Imagetek',"b'Grimes, IA'",b'4.5',b'9',b'1',b'--'
b'Triangle',"b'Frankfort, IL'",b'3.4',b'9',b'4',b'3'
b'Lumiga',"b'Pittsburgh, PA'",b'3.3',b'9',b'4',b'--'
b'Ole',"b'New York, NY'",b'3.6',b'9',b'3',b'6'
b'Accelerate',"b'Indianapolis, IN'",b'2.3',b'9',b'3',b'--'
b'Privateer',"b'Oakbrook Terrace, IL'",b'3.5',b'9',b'--',b'--'
b'S.',"b'Gatlinburg, TN'",b'3.2',b'9',b'4',b'2'
b'Team',"b'Mooresville, NC'",b'3.9',b'9',b'8',b'1'
b'TrueVine',"b'Norman, OK'",b'3.6',b'9',b'2',b'--'
b'Acadian',"b'Abbeville, LA'",b'3.1',b'9',b'5',b'--'
b'Equities.com',"b'Culver City, CA'",b'2.7',b'9',b'4',b'1'
b'The',"b'Utica, NY'",b'4.1',b'9',b'7',b'1'
b'Stellar',"b'Salt Lake City, UT'",b'2.7',b'9',b'5',b'3'
b'Clarity',"b'San Antonio, TX'",b'3.3',b'9',b'6',b'1'
b'Ki',"b'Stevens Point, WI'",b'2.8',b'9',b'8',b'--'
b'Beltway',"b'Kent, OH'",b'3.7',b'9',b'9',b'--'
b'PAVLOV',"b'Philadelphia, PA'",b'3.8',b'9',b'2',b'--'
b'Cakebread',"b'Beltsville, MD'",b'3.3',b'9',b'4',b'--'
b'Enginuity',"b'Fort Worth, TX'",b'4.7',b'9',b'5',b'5'
b'Dermatran',"b'Jacksonville, FL'",b'2.7',b'9',b'5',b'2'
b'Children',"b'Bristow, OK'",b'3.1',b'9',b'6',b'--'
b'Renaissance European Day Spa',"b'Fayetteville, NC'",b'3.0',b'9',b'2',b'--'
b'Paradigm Malibu',"b'Malibu, CA'",b'4.5',b'9',b'4',b'2'
b'Matrix Institute on Addictions',"b'Los Angeles, CA'",b'3.5',b'9',b'6',b'--'
b'Integrated Health Management Services',"b'Phoenix, AZ'",b'4.1',b'9',b'3',b'1'
b'Secureone Security Services',"b'Crestwood, IL'",b'2.7',b'9',b'5',b'--'
"b'Advanced Critical Care, Emergency and Specialty Services Animal Hospitals'","b'Culver City, CA'",b'3.9',b'9',b'5',b'1'
b'Sunwarrior',"b'Overton, NV'",b'3.0',b'9',b'9',b'--'
b'AmeriWater',"b'Dayton, OH'",b'3.1',b'9',b'1',b'--'
b'McKenna Principals',"b'Herndon, VA'",b'3.1',b'9',b'--',b'--'
b'Virginia Indigent Defense Commission',"b'Richmond, VA'",b'3.5',b'9',b'14',b'3'
b'American Builders Supply',"b'Quincy, IL'",b'3.0',b'9',b'8',b'2'
b'Augmentation',"b'Frederick, MD'",b'2.4',b'9',b'3',b'--'
b'Benchmark National',"b'Toledo, OH'",b'2.4',b'9',b'7',b'--'
b'Engineering Systems',"b'Aurora, IL'",b'3.0',b'9',b'6',b'--'
b'The San Diego Foundation',"b'San Diego, CA'",b'2.7',b'9',b'7',b'1'
b'Blue River PetCare',"b'Chicago, IL'",b'2.9',b'9',b'4',b'--'
b'RPC (Texas)',"b'Dallas, TX'",b'3.8',b'9',b'1',b'--'
b'Anne Arundel County Public Library',"b'Annapolis, MD'",b'3.8',b'9',b'3',b'1'
"b""McKay's""","b'Knoxville, TN'",b'3.6',b'9',b'7',b'1'
b'Modjeski and Masters',"b'Mechanicsburg, PA'",b'4.4',b'9',b'9',b'1'
"b""Avila's El Ranchito""","b'Newport Beach, CA'",b'3.9',b'9',b'4',b'--'
b'Norton Museum of Art',"b'West Palm Beach, FL'",b'3.8',b'9',b'3',b'1'
"b""Alvin's Island""","b'Doral, FL'",b'3.6',b'9',b'7',b'3'
b'Sundance Cinemas',"b'Madison, WI'",b'3.0',b'9',b'9',b'1'
b'The Breakers on the Ocean',"b'Spring Lake, NJ'",b'3.9',b'9',b'3',b'1'
b'Skyline Marketing Group',"b'Tulsa, OK'",b'4.2',b'9',b'2',b'3'
b'Eglin Federal Credit Union',"b'Fort Walton Beach, FL'",b'3.9',b'9',b'9',b'2'
b'Trollbeads',"b'Princeton, NJ'",b'3.9',b'9',b'5',b'3'
b'Arizona Democratic Party',"b'Phoenix, AZ'",b'4.1',b'9',b'10',b'2'
b'Broward Children Center',"b'Pompano Beach, FL'",b'3.6',b'9',b'5',b'--'
b'Quest International',"b'Irvine, CA'",b'3.2',b'9',b'3',b'2'
b'ARISE Schools',"b'New York, NY'",b'3.2',b'9',b'7',b'--'
b'Gro Intelligence',"b'Woodinville, 133'",b'4.7',b'9',b'5',b'7'
b'M9 Defense',"b'Lehi, UT'",b'2.7',b'9',b'2',b'1'
b'Clever Coding',"b'Nashville, TN'",b'3.7',b'9',b'4',b'1'
b'Aquarium Restaurants',"b'San Francisco, CA'",b'2.8',b'9',b'12',b'3'
b'Crushpath',"b'Saint Petersburg, FL'",b'3.5',b'9',b'4',b'1'
b'Interstate Transport',"b'Santa Barbara, CA'",b'3.6',b'9',b'3',b'1'
b'Natural Cafe',"b'Sparks, NV'",b'4.1',b'9',b'8',b'2'
b'Blue Goji',"b'San Francisco, CA'",b'2.4',b'9',b'11',b'--'
b'National Tobacco Company',"b'Louisville, KY'",b'2.8',b'9',b'6',b'--'
b'P2MG',"b'Houston, TX'",b'3.9',b'9',b'3',b'1'
b'Vmax Vision',"b'Maitland, FL'",b'2.7',b'9',b'5',b'1'
b'Alliant Healthcare Staffing',"b'Bethesda, MD'",b'3.5',b'9',b'6',b'--'
b'Enervee',"b'Los Angeles, CA'",b'3.9',b'9',b'3',b'2'
b'GIE Media',"b'Cleveland, OH'",b'4.0',b'9',b'6',b'5'
b'Prolawn',"b'Winchester, VA'",b'2.8',b'9',b'4',b'1'
b'Pinellas County Tax Collector',"b'Clearwater, FL'",b'2.0',b'9',b'3',b'--'
b'The Capitol Theatre',"b'Port Chester, NY'",b'4.9',b'9',b'3',b'2'
b'State of Tennessee Department of Human Services',"b'Nashville, TN'",b'1.5',b'9',b'4',b'--'
b'Diatherix Laboratories',"b'Huntsville, AL'",b'3.7',b'9',b'9',b'--'
